0.670000000000 0.500000000000
0.669422167201 0.511762056840
0.667694233648 0.523410838642
0.664832840288 0.534834161271
0.660865543901 0.545922011884
0.655830551722 0.556567608419
0.649776353476 0.566668427962
0.642761254404 0.576127194100
0.634852813742 0.584852813742
0.626127194100 0.592761254404
0.616668427962 0.599776353476
0.606567608419 0.605830551722
0.595922011884 0.610865543901
0.584834161271 0.614832840288
0.573410838642 0.617694233648
0.561762056840 0.619422167201
0.550000000000 0.620000000000
0.538237943160 0.619422167201
0.526589161358 0.617694233648
0.515165838729 0.614832840288
0.504077988116 0.610865543901
0.493432391581 0.605830551722
0.483331572038 0.599776353476
0.473872805900 0.592761254404
0.465147186258 0.584852813742
0.457238745596 0.576127194100
0.450223646524 0.566668427962
0.444169448278 0.556567608419
0.439134456099 0.545922011884
0.435167159712 0.534834161271
0.432305766352 0.523410838642
0.430577832799 0.511762056840
0.430000000000 0.500000000000
0.430577832799 0.488237943160
0.432305766352 0.476589161358
0.435167159712 0.465165838729
0.439134456099 0.454077988116
0.444169448278 0.443432391581
0.450223646524 0.433331572038
0.457238745596 0.423872805900
0.465147186258 0.415147186258
0.473872805900 0.407238745596
0.483331572038 0.400223646524
0.493432391581 0.394169448278
0.504077988116 0.389134456099
0.515165838729 0.385167159712
0.526589161358 0.382305766352
0.538237943160 0.380577832799
0.550000000000 0.380000000000
0.561762056840 0.380577832799
0.573410838642 0.382305766352
0.584834161271 0.385167159712
0.595922011884 0.389134456099
0.606567608419 0.394169448278
0.616668427962 0.400223646524
0.626127194100 0.407238745596
0.634852813742 0.415147186258
0.642761254404 0.423872805900
0.649776353476 0.433331572038
0.655830551722 0.443432391581
0.660865543901 0.454077988116
0.664832840288 0.465165838729
0.667694233648 0.476589161358
0.669422167201 0.488237943160
